"Beach ID
(Def.)","Beach Name
(Def.)","Station
ID
(Def.)","Station Name
(Def.)","County
Name
(Def.)","Identifier
(Def.)","Start
Date
(Def.)","Start
Time
(Def.)","Zone
Code
(Def.)","Activity
Type
Code
(Def.)","Characteristic
Name
(Def.)","Result Value
Text
(Def.)","Result
Value
(Def.)","Result
Measure
Unit","Result Comment
(Def.)","Activity
Depth
Value
(Def.)","Activity
Depth
Unit
Code
(Def.)","Result
Analytical
Method
Identifier
Context
(Def.)","Result
Analytical
Method
Identifier
(Def.)","Result
Analytical
Method
Name
(Def.)","Sample Collection
Method Identifier
(Def.)","Sample Collection
Method Name
(Def.)","Field Gear
(Def.)","Analysis
Date
Time
(Def.)","Detection
Quantitation
Limit
(Def.)",Latitude,Longitude
OR329442,SEASIDE BEACH,29394-ORDEQ,Seaside Beach at U Avenue,CLATSOP,29394-ORDEQ:202205231500:FM,23-May-22,3:00:00 PM,PST,Field Msr/Obs,Salinity,-,28,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,05-23-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29394-ORDEQ,Seaside Beach at U Avenue,CLATSOP,29394-ORDEQ:202205231500:FM,23-May-22,3:00:00 PM,PST,Field Msr/Obs,"Temperature, water",-,15.2,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,05-23-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202209261130:FM,26-Sep-22,11:30:00 AM,PST,Field Msr/Obs,"Temperature, water",-,13.8,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-26-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202209261130:FM,26-Sep-22,11:30:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-27-2022,Minimum Reporting Level~10~MPN/100mL,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202209261130:FM,26-Sep-22,11:30:00 AM,PST,Field Msr/Obs,Salinity,-,32,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,09-26-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202209061113:FM,06-Sep-22,11:13:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-07-2022,Minimum Reporting Level~10~MPN/100mL,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202209061113:FM,06-Sep-22,11:13:00 AM,PST,Field Msr/Obs,"Temperature, water",-,12.8,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-06-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202209061113:FM,06-Sep-22,11:13:00 AM,PST,Field Msr/Obs,Salinity,-,32,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,09-06-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208291040:FM,29-Aug-22,10:40:00 AM,PST,Field Msr/Obs,Enterococcus,-,10,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-30-2022,Minimum Reporting Level~10~MPN/100mL,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208291040:FM,29-Aug-22,10:40:00 AM,PST,Field Msr/Obs,Salinity,-,30,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-29-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208291040:FM,29-Aug-22,10:40:00 AM,PST,Field Msr/Obs,"Temperature, water",-,14.7,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-29-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208221139:FM,22-Aug-22,11:39:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-23-2022,Minimum Reporting Level~10~MPN/100mL,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208221139:FM,22-Aug-22,11:39:00 AM,PST,Field Msr/Obs,"Temperature, water",-,18.9,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-22-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208221139:FM,22-Aug-22,11:39:00 AM,PST,Field Msr/Obs,Salinity,-,29,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-22-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208011027:FM,01-Aug-22,10:27:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-02-2022,Minimum Reporting Level~10~MPN/100mL,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208011027:FM,01-Aug-22,10:27:00 AM,PST,Field Msr/Obs,"Temperature, water",-,15.1,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-01-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202208011027:FM,01-Aug-22,10:27:00 AM,PST,Field Msr/Obs,Salinity,-,28,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-01-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202207251101:FM,25-Jul-22,11:01:00 AM,PST,Field Msr/Obs,"Temperature, water",-,12.7,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,07-25-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202207251101:FM,25-Jul-22,11:01:00 AM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,07-26-2022,Minimum Reporting Level~10~MPN/100mL,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202207251101:FM,25-Jul-22,11:01:00 AM,PST,Field Msr/Obs,Salinity,-,32,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,07-25-2022,Minimum Reporting Level~0.1~ppth,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202207061638:FM,06-Jul-22,4:38:00 PM,PST,Field Msr/Obs,"Temperature, water",-,18.7,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,07-06-2022,Minimum Reporting Level~-10~deg C,,
OR329442,SEASIDE BEACH,29393-ORDEQ,Seaside Beach at 12th Avenue,CLATSOP,29393-ORDEQ:202207061638:FM,06-Jul-22,4:38:00 PM,PST,Field Msr/Obs,Salinity,-,23,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,07-06-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202209211312:FM,21-Sep-22,1:12:00 PM,PST,Field Msr/Obs,"Temperature, water",-,14.2,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-21-2022,Minimum Reporting Level~-10~deg C,42.0489,-124.2946
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202209211312:FM,21-Sep-22,1:12:00 PM,PST,Field Msr/Obs,Salinity,-,33,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,09-21-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202209211312:FM,21-Sep-22,1:12:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-22-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202208311338:FM,31-Aug-22,1:38:00 PM,PST,Field Msr/Obs,"Temperature, water",-,15.4,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-31-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202208311338:FM,31-Aug-22,1:38:00 PM,PST,Field Msr/Obs,Enterococcus,-,10,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-01-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202208311338:FM,31-Aug-22,1:38:00 PM,PST,Field Msr/Obs,Salinity,-,30,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-31-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202208171208:FM,17-Aug-22,12:08:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-18-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202208171208:FM,17-Aug-22,12:08:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16.6,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-17-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202208171208:FM,17-Aug-22,12:08:00 PM,PST,Field Msr/Obs,Salinity,-,32,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-17-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202207201229:FM,20-Jul-22,12:29:00 PM,PST,Field Msr/Obs,Salinity,-,32,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,07-20-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202207201229:FM,20-Jul-22,12:29:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,07-21-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202207201229:FM,20-Jul-22,12:29:00 PM,PST,Field Msr/Obs,"Temperature, water",-,14,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,07-20-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202206291243:FM,29-Jun-22,12:43:00 PM,PST,Field Msr/Obs,Salinity,-,30,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-29-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202206291243:FM,29-Jun-22,12:43:00 PM,PST,Field Msr/Obs,"Temperature, water",-,14.6,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-29-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202206291243:FM,29-Jun-22,12:43:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-30-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202206081253:FM,08-Jun-22,12:53:00 PM,PST,Field Msr/Obs,"Temperature, water",-,13.6,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-08-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202206081253:FM,08-Jun-22,12:53:00 PM,PST,Field Msr/Obs,Salinity,-,30,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-08-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202206081253:FM,08-Jun-22,12:53:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-09-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202205251402:FM,25-May-22,2:02:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,05-26-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202205251402:FM,25-May-22,2:02:00 PM,PST,Field Msr/Obs,"Temperature, water",-,13.3,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,05-25-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,31687-ORDEQ,Mill Beach at Macklyn Cr,CURRY,31687-ORDEQ:202205251402:FM,25-May-22,2:02:00 PM,PST,Field Msr/Obs,Salinity,-,29,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,05-25-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202209211325:FM,21-Sep-22,1:25:00 PM,PST,Field Msr/Obs,Enterococcus,-,96,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-22-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202209211325:FM,21-Sep-22,1:25:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,09-21-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202209211325:FM,21-Sep-22,1:25:00 PM,PST,Field Msr/Obs,Conductivity,-,204,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,09-21-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202209211325:FM,21-Sep-22,1:25:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-21-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208311347:FM,31-Aug-22,1:47:00 PM,PST,Field Msr/Obs,Enterococcus,-,145,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,09-01-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208311347:FM,31-Aug-22,1:47:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16.6,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-31-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208311347:FM,31-Aug-22,1:47:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-31-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208311347:FM,31-Aug-22,1:47:00 PM,PST,Field Msr/Obs,Conductivity,-,233,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,08-31-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208171214:FM,17-Aug-22,12:14:00 PM,PST,Field Msr/Obs,Conductivity,-,219,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,08-17-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208171214:FM,17-Aug-22,12:14:00 PM,PST,Field Msr/Obs,Enterococcus,-,52,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,08-18-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208171214:FM,17-Aug-22,12:14:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,08-17-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202208171214:FM,17-Aug-22,12:14:00 PM,PST,Field Msr/Obs,"Temperature, water",-,17.5,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,08-17-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202207201235:FM,20-Jul-22,12:35:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,07-20-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202207201235:FM,20-Jul-22,12:35:00 PM,PST,Field Msr/Obs,Enterococcus,-,20,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,07-21-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202207201235:FM,20-Jul-22,12:35:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16.7,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,07-20-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202207201235:FM,20-Jul-22,12:35:00 PM,PST,Field Msr/Obs,Conductivity,-,172,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,07-20-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206291249:FM,29-Jun-22,12:49:00 PM,PST,Field Msr/Obs,Enterococcus,-,41,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-30-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206291249:FM,29-Jun-22,12:49:00 PM,PST,Field Msr/Obs,Conductivity,-,159,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,06-29-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206291249:FM,29-Jun-22,12:49:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-29-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206291249:FM,29-Jun-22,12:49:00 PM,PST,Field Msr/Obs,"Temperature, water",-,16.4,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-29-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206081303:FM,08-Jun-22,1:03:00 PM,PST,Field Msr/Obs,Conductivity,-,147,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,06-08-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206081303:FM,08-Jun-22,1:03:00 PM,PST,Field Msr/Obs,Enterococcus,-,189,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,06-09-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206081303:FM,08-Jun-22,1:03:00 PM,PST,Field Msr/Obs,"Temperature, water",-,15.6,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,06-08-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202206081303:FM,08-Jun-22,1:03:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,06-08-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202205251414:FM,25-May-22,2:14:00 PM,PST,Field Msr/Obs,Conductivity,-,154,umho/cm,-,-,-,APHA,2510B,2510 B ~ Conductivity - Laboratory Method,-,-,-,05-25-2022,Minimum Reporting Level~1~umho/cm,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202205251414:FM,25-May-22,2:14:00 PM,PST,Field Msr/Obs,Enterococcus,-,-,MPN/100mL,-,-,-,IDEXX,ENTEROLERT,Enterolert Test Kit Procedure,-,-,-,05-26-2022,Minimum Reporting Level~10~MPN/100mL,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202205251414:FM,25-May-22,2:14:00 PM,PST,Field Msr/Obs,Salinity,-,0.1,ppth,-,-,-,21ORBCH,MOMs,Method Reference Guide for Water sampling,-,-,-,05-25-2022,Minimum Reporting Level~0.1~ppth,,
OR953303,MILL BEACH,30935-ORDEQ,Macklyn Creek 50m upstream from mouth,CURRY,30935-ORDEQ:202205251414:FM,25-May-22,2:14:00 PM,PST,Field Msr/Obs,"Temperature, water",-,15.7,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,05-25-2022,Minimum Reporting Level~-10~deg C,,
OR953303,MILL BEACH,29311-ORDEQ,Mill Beach north Macklyn Cove at Zwagg Island,CURRY,29311-ORDEQ:202209211308:FM,21-Sep-22,1:08:00 PM,PST,Field Msr/Obs,"Temperature, water",-,14.3,deg C,-,-,-,USEPA,170.1,Temperature,-,-,-,09-21-2022,Minimum Reporting Level~-10~deg C,,
WA614011,Alki Beach Park,KIN023A,"ALKI BEACH PARK, KIN023A",KING,71665,29-Aug-22,-,-,Sample-Routine,Enterococcus,-,41,MPN/100mL,-,-,-,ASTM,D6503,Standard Test Method for Enterococci in Water Using Enterolert,Grab,Grab Sample,Water Bottle,08-29-2022,Method Detection Level~41~MPN/100mL,47.5779,-122.41591
WA614011,Alki Beach Park,KIN023B,"ALKI BEACH PARK, KIN023B",KING,71664,29-Aug-22,-,-,Sample-Routine,Enterococcus,Present Below Quantification Limit,10,MPN/100mL,-,-,-,ASTM,D6503,Standard Test Method for Enterococci in Water Using Enterolert,Grab,Grab Sample,Water Bottle,08-29-2022,Method Detection Level~10~MPN/100mL,,
WA614011,Alki Beach Park,KIN023C,"ALKI BEACH PARK, KIN023C",KING,71663,29-Aug-22,-,-,Sample-Routine,Enterococcus,Present Below Quantification Limit,10,MPN/100mL,-,-,-,ASTM,D6503,Standard Test Method for Enterococci in Water Using Enterolert,Grab,Grab Sample,Water Bottle,08-29-2022,Method Detection Level~10~MPN/100mL,,
WA614011,Alki Beach Park,KIN023C,"ALKI BEACH PARK, KIN023C",KING,71526,22-Aug-22,-,-,Sample-Routine,Enterococcus,Present Below Quantification Limit,10,MPN/100mL,-,-,-,ASTM,D6503,Standard Test Method for Enterococci in Water Using Enterolert,Grab,Grab Sample,Water Bottle,08-22-2022,Method Detection Level~10~MPN/100mL,,
WA614011,Alki Beach Park,KIN023A,"ALKI BEACH PARK, KIN023A",KING,71525,22-Aug-22,-,-,Sample-Routine,Enterococcus,Present Below Quantification Limit,10,MPN/100mL,-,-,-,ASTM,D6503,Standard Test Method for Enterococci in Water Using Enterolert,Grab,Grab Sample,Water Bottle,08-22-2022,Method Detection Level~10~MPN/100mL,,
